importoaggiudicazione	importosommeliquidate	importo_lotto	cf_amministrazione	sa_cap	sa_citta	sa_descrizione_natura_giuridica	sa_indirizzo	sa_provincia	codice_stazione	categoriaprevalente	cig	cig_accordoquadro	cpv	descrizione_cpv	denominazione_cc	localita	n_aggiudicatari	n_partecipanti	id_gara	oggetto_gara	oggetto_lotto	gara_lotti	oggetto_princ	sceltacontraente	denominazione_amministrazione	modalita_realizzazione	luogo_istat	sigla_provincia	luogo_nuts	flag_escluso	motivo_esclusione	id_categoria_prevalente	descrizione_categoria	esecuzione_urgenza	oggetto_princ_contratto	procedura	stato_attuale	datainizio	dataultimazione	data_pubblicazione	data_stato	data_aggiudicazione_def
269.23	230.77	269.23	80007420302	33100	UDINE	ORGANIZZAZIONI SENZA PERSONALITA', ESCLUSE LE COMUNIONI	VIA PIAVE 16	IT-UD	B4ABAA23-49DC-41AF-AE1C-67874D413549	 	X1B095A354	 	 	 	PREFETTURA UTG UDINE	tdb	1	1	 	Somministrazione pasti personale Guardia di Finanza in ordine pubblico per elezioni amministrative e regionali 2013 Moruzzo	Somministrazione pasti personale Guardia di Finanza in ordine pubblico per elezioni amministrative e regionali 2013 Moruzzo	 	 	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	 	 	 	 	 	 	 	 	 	N	SERVIZI	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	CREATA/O	2013-04-18	2013-05-03	0000-01-01	2013-04-17	0000-01-01
1335.0	1335.0	1335.0	00283070605	03010	PATRICA	ENTI PUBBLICI NON ECONOMICI	VIA DEL PLEBISCITO 1	IT-FR	6AC22A1A-FE2B-4523-85A5-AB1BB5C062EF	 	X0F16D03B2	 	 	 	UFFICIO SOCIO CULTURALE	tdb	1	1	 	ACQUISTO STAMPATI	ACQUISTO STAMPATI	 	 	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	 	 	 	 	 	 	 	 	 	N	FORNITURE	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	CREATA/O	2015-11-30	2015-12-31	0000-01-01	2015-12-30	0000-01-01
9467.2	967.35	9467.2	00284720356	42013	CASALGRANDE	ENTI PUBBLICI NON ECONOMICI	PIAZZA MARTIRI DELLA LIBERTA' N 1	IT-RE	1174	 	X1317966A1	 	 	 	UFFICIO TECNICO COMUNALE	tdb	1	1	 	sgombero neve anni 2016/2018 zona 10 RDO intercenter	sgombero neve anni 2016/2018 zona 10 RDO intercenter	 	 	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	 	 	 	 	 	 	 	 	 	N	SERVIZI	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	CREATA/O	2016-01-01	2018-12-31	0000-01-01	2016-01-13	0000-01-01
200.0	200.0	0.0	00166560425	60033	CHIARAVALLE	ENTI PUBBLICI NON ECONOMICI	PIAZZA RISORGIMENTO 11	IT-AN	 	AA	4798956FC1	 	50711000-2	SERVIZI DI RIPARAZIONE E MANUTENZIONE DI IMPIANTI ELETTRICI DI EDIFICI	UFFICIO TECNICO COMUNALE	tdb	1	1	4723758.0	ACQUISTO DI RADIOCOMANDI PER CANCELLI AUTOMATICI	ACQUISTO DI RADIOCOMANDI PER CANCELLI AUTOMATICI	No	FORNITURE	AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO	COMUNE DI CHIARAVALLE	Acquisizione in economia	42014.0	IT-AN	 	N	 	AA	ALTRO (Stazioni appaltanti con sistema di qualificazione proprio)	 	 	 	 	2012-12-17	2013-01-03	2012-12-17	0000-01-01	0000-01-01
165000.0	5264.29	0.0	80007010376	40126	BOLOGNA	ENTI PUBBLICI NON ECONOMICI	VIA ZAMBONI 33	IT-BO	 	 	226428209E	 	79553000-5	SERVIZI DI EDITORIA ELETTRONICA	AMMINISTRAZIONE	tdb	1	1	2340665.0	ACCESSO ALLA VERSIONE ELETTRONICA DELLE RIVISTE DELL'EDITORE KLUWER LAW INTERNATIONAL	ACCESSO ALLA VERSIONE ELETTRONICA DELLE RIVISTE DELL'EDITORE KLUWER LAW INTERNATIONAL	No	SERVIZI	PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO	CONSORZIO INTERUNIVERSITARIO PER LE APPLICAZIONI DI SUPERCALCOLO PER UNIVERSITA' E RICERCA	Accordo quadro/Convenzione	 	 	 	N	 	FS	FORNITURA DI SERVIZI	 	 	 	 	2013-06-03	0000-01-01	2011-01-21	0000-01-01	0000-01-01
159.1	175.0	159.1	80007010376	40126	BOLOGNA	ENTI PUBBLICI NON ECONOMICI	VIA ZAMBONI 33	IT-BO	F9829E52-4963-486B-B827-43AD7DCFDF1F	 	X1309B541C	 	 	 	POLO SCIENTIFICO DIDATTICO DI RIMINI	tdb	1	1	 	Ospitalità partecipanti convegno 17 giugno Foresteria Vice Presidenza Farmacia 7841	Ospitalità partecipanti convegno 17 giugno Foresteria Vice Presidenza Farmacia 7841	 	 	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	 	 	 	 	 	 	 	 	 	N	SERVIZI	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	CREATA/O	2013-06-14	0000-01-01	0000-01-01	2013-08-22	0000-01-01
7590.0	5419.5	7590.0	80101540633	80014	GIUGLIANO IN CAMPANIA	ENTI PUBBLICI NON ECONOMICI	CORSO CAMPANO 182	IT-NA	67A65B38-B2CE-4D44-8056-8CADCE52BE00	 	X0F154209C	 	 	 	UFFICIO.PRESIDENZA	tdb	2	2	 	CONTRATTO VIGILANZA PRIVATA PER ALUNNI A.SC. 2015/2016	CONTRATTO VIGILANZA PRIVATA PER ALUNNI A.SC. 2015/2016	 	 	PROCEDURA RISTRETTA	 	 	 	 	 	 	 	 	 	N	SERVIZI	PROCEDURA RISTRETTA	CREATA/O	2015-10-24	2016-05-31	0000-01-01	2015-10-24	0000-01-01
1428.0	496.54	1428.0	00331540096	17057	CALIZZANO	ENTI PUBBLICI NON ECONOMICI	VIA GARIBALDI 39	IT-SV	B219E69E-B35C-4490-9835-02EFCB97F694	 	X11118BD05	 	 	 	UFFICIO RAGIONERIA	tdb	1	2	 	SERVIZIO ELABORAZIONE PAGHE E CONTRIBUTI	SERVIZIO ELABORAZIONE PAGHE E CONTRIBUTI	 	 	AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO	 	 	 	 	 	 	 	 	 	N	SERVIZI	AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO	CREATA/O	2015-01-01	2015-12-31	0000-01-01	2014-12-20	0000-01-01
2.0	0.0	2.0	01166590529	53100	SIENA	ENTI PUBBLICI ECONOMICI	PIAZZA CARLO ROSSELLINI N 24	IT-SI	56652480-EBB3-426D-82AF-76C594B23C34	 	X08109194D	 	 	 	DIPARTIMENTO LOGISTICA	tdb	1	1	 	Abbott srl	Abbott srl	 	 	AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO	 	 	 	 	 	 	 	 	 	N	FORNITURE	AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO	CREATA/O	2014-01-01	2014-12-31	0000-01-01	2014-11-25	0000-01-01
280.27	280.27	0.0	80051740175	25075	NAVE	ENTI PUBBLICI NON ECONOMICI	VIA BRESCIA 20	IT-BS	 	 	479902263B	 	30192700-8	CANCELLERIA	DIRIGENZA  I.C. NAVE	tdb	1	1	4723817.0	ACQUISTO CANCELLERIA UFFICIO	ACQUISTO CANCELLERIA UFFICIO	No	FORNITURE	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	ISTITUTO COMPRENSIVO STATALE DI NAVE	Acquisizione in economia	17117.0	IT-BS	 	N	 	FB	FORNITURA DI BENI	 	 	 	 	2012-11-29	2012-12-13	2012-11-29	0000-01-01	0000-01-01
2810.0	2810.0	2810.0	80057930150	20133	MILANO	ALTRI ENTI ED ISTITUTI CON PERSONALITA' GIURIDICA	PIAZZA LEONARDO DA VINCI	IT-MI	BEC04888-5CEF-46D6-B438-7A82D6D465C3	 	X070D4E639	 	 	 	AREA AMMINISTRAZIONE E FINANZA	tdb	1	1	 	Prove su appoggi POT	Prove su appoggi POT	 	 	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	 	 	 	 	 	 	 	 	 	N	SERVIZI	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	CREATA/O	2014-01-31	2014-02-26	0000-01-01	2014-02-26	0000-01-01
2810.0	2810.0	2810.0	80057930150	20133	MILANO	ALTRI ENTI ED ISTITUTI CON PERSONALITA' GIURIDICA	PIAZZA LEONARDO DA VINCI	IT-MI	BEC04888-5CEF-46D6-B438-7A82D6D465C3	 	X070D4E639	 	 	 	AREA AMMINISTRAZIONE E FINANZA	tdb	1	1	 	Prove su appoggi POT	Prove su appoggi POT	 	 	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	 	 	 	 	 	 	 	 	 	N	SERVIZI	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	CREATA/O	2014-01-31	2014-02-26	0000-01-01	2014-02-26	0000-01-01
250.0	0.0	250.0	80057930150	20133	MILANO	ALTRI ENTI ED ISTITUTI CON PERSONALITA' GIURIDICA	PIAZZA LEONARDO DA VINCI	IT-MI	B5899DE9-1A02-4001-9312-8CBC5770D076	 	X0B0E3636F	 	 	 	DIPARTIMENTO DI MECCANICA	tdb	1	1	 	RINNOVO QUOTA ASSOCIATIVA COPI 2014 - PROF. RESTA	RINNOVO QUOTA ASSOCIATIVA COPI 2014 - PROF. RESTA	 	 	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	 	 	 	 	 	 	 	 	 	N	SERVIZI	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	CREATA/O	2014-01-01	2014-12-31	0000-01-01	2014-04-07	0000-01-01
250.0	0.0	250.0	80057930150	20133	MILANO	ALTRI ENTI ED ISTITUTI CON PERSONALITA' GIURIDICA	PIAZZA LEONARDO DA VINCI	IT-MI	B5899DE9-1A02-4001-9312-8CBC5770D076	 	X0B0E3636F	 	 	 	DIPARTIMENTO DI MECCANICA	tdb	1	1	 	RINNOVO QUOTA ASSOCIATIVA COPI 2014 - PROF. RESTA	RINNOVO QUOTA ASSOCIATIVA COPI 2014 - PROF. RESTA	 	 	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	 	 	 	 	 	 	 	 	 	N	SERVIZI	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	CREATA/O	2014-01-01	2014-12-31	0000-01-01	2014-04-07	0000-01-01
23000.0	93500.0	0.0	80013190485	50062	DICOMANO	ENTI PUBBLICI NON ECONOMICI	PIAZZA DELLA REPUBBLICA 3	IT-FI	 	 	0345124554	 	15851100-9	PASTE ALIMENTARI NON COTTE	SERVIZI EDUCATIVI E CULTURALI	tdb	1	1	422986.0	FORNITURA DI GENERI ALIMENTARI PER SERVIZIO MENSA PER IL PERIODO 01/09/2009 - 31/08/2012	POLLAME E UOVA	N/D	FORNITURE	PROCEDURA APERTA	COMUNE DI DICOMANO	Contratto d'appalto	 	 	 	S	Art. 20 D.Lgs. 163/2006	FB	FORNITURA DI BENI	 	 	 	 	2013-01-01	2015-07-31	2010-12-09	0000-01-01	0000-01-01
5844.0	5844.0	5844.0	00743600140	23037	TIRANO	SOCIETA' PER AZIONI	VIA SANT' AGOSTINO 13	IT-SO	56F619BC-AE78-4D32-87E3-A58D74A82BF3	 	X0F19FE343	 	 	 	AZIENDA ENERGETICA VALTELLINA VALCHIAVENNA	tdb	1	1	 	STRUMENTAZIONI	STRUMENTAZIONI	 	 	PROCEDURA SELETTIVA EX ART 238 C.7, D.LGS. 163/2006	 	 	 	 	 	 	 	 	 	N	FORNITURE	PROCEDURA SELETTIVA EX ART 238 C.7, D.LGS. 163/2006	CREATA/O	2016-06-27	2016-07-07	0000-01-01	2016-07-25	0000-01-01
862400.0	58070.03	0.0	00460900186	27010	GIUSSAGO	ENTI PUBBLICI NON ECONOMICI	VIA ROMA 70	IT-PV	 	 	4247732B53	 	85312110-3	SERVIZI FORNITI DA CENTRI DIURNI PER BAMBINI	UFFICIO SEGRETERIA	tdb	1	3	4215481.0	AFFIDAMENTO IN CONCESSIONE DEL SERVIZIO DI GESTIONE ASILO NIDO	AFFIDAMENTO IN CONCESSIONE DEL SERVIZIO DI GESTIONE ASILO NIDO	No	SERVIZI	PROCEDURA APERTA	COMUNE DI GIUSSAGO	Contratto di concessione di servizi e/o forniture	18072.0	IT-PV	 	N	 	FS	FORNITURA DI SERVIZI	 	 	 	 	2012-09-01	2016-07-31	2012-05-21	0000-01-01	0000-01-01
1728.93	2109.3	1728.93	01340750015	10060	CAMPIGLIONE FENILE	ENTI PUBBLICI NON ECONOMICI	PIAZZA SAN GERMANO 5	IT-TO	7B9D3A2D-07F6-4930-AC91-AF50B6428E55	 	X1A0F05A71	 	 	 	UFFICIO AMMINISTRATIVO	tdb	1	1	 	recupero e custodia auto sequestrata	recupero e custodia auto sequestrata	 	 	AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO	 	 	 	 	 	 	 	 	 	N	SERVIZI	AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO	CREATA/O	0000-01-01	0000-01-01	0000-01-01	2014-06-30	0000-01-01
2680.18	2680.18	2680.18	01162270316	34170	GORIZIA	ENTI OSPEDALIERI	VIA VITTORIO VENETO 174	IT-GO	DB6616F2-B2FD-4C40-ADE8-99EDF3D2AE5C	 	X130D75131	 	 	 	SERVIZIO TECNICO	tdb	1	1	 	impianto videosorveglianza	impianto videosorveglianza	 	 	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	 	 	 	 	 	 	 	 	 	N	LAVORI	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	CREATA/O	2014-02-18	2014-02-18	0000-01-01	2014-02-18	0000-01-01
4000.0	1843.47	4000.0	03481930125	21100	VARESE	SOCIETA' A RESPONSABILITA' LIMITATA	PIAZZA LIBERTA' 1	IT-VA	9F7785CB-80F9-462C-99CC-5E5A3A94CDBA	 	X07195142F	 	 	 	GESTIONE FOGNATURA E DEPURAZIONE	tdb	1	1	 	contratto aperto per acquisto materiale vario (ad esaurimento importo) - ferramenta marcora	contratto aperto per acquisto materiale vario (ad esaurimento importo) - ferramenta marcora	 	 	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	 	 	 	 	 	 	 	 	 	N	FORNITURE	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	CREATA/O	2016-06-09	2016-12-31	0000-01-01	2016-06-06	0000-01-01
7400.0	6778.52	7400.0	80008580765	85012	CORLETO PERTICARA	ENTI PUBBLICI NON ECONOMICI	PIAZZA PLEBISCITO	IT-PZ	DE4E10FF-ED99-4CE4-9CCB-7EF26CCA4DA5	 	X0E0C56827	 	 	 	COMUNE DI CORLETO	tdb	1	1	 	REDAZIONE GIORNALINO INFORMATUTTI	REDAZIONE GIORNALINO INFORMATUTTI	 	 	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	 	 	 	 	 	 	 	 	 	N	FORNITURE	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	CREATA/O	2014-01-01	2014-12-31	0000-01-01	2014-03-07	0000-01-01
31741.72	31741.72	0.0	00178480208	46029	SUZZARA	ENTI PUBBLICI NON ECONOMICI	PIAZZA CASTELLO 1	IT-MN	 	 	480683126D	 	66122000-1	SERVIZI DI FINANZIAMENTO DELLE IMPRESE E SERVIZI DI CAPITALI DI RISCHIO	AREA RISORSE FINANZIARIE	tdb	1	1	4730941.0	FINANZIAMENTO PER REALIZZAZIONE CASA DELLA CULTURA	FINANZIAMENTO PER REALIZZAZIONE CASA DELLA CULTURA	No	SERVIZI	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	COMUNE DI SUZZARA	Acquisizione in economia	20065.0	IT-MN	 	N	 	FS	FORNITURA DI SERVIZI	 	 	 	 	2012-07-01	2012-12-31	2012-12-18	0000-01-01	0000-01-01
11354.7	11354.7	0.0	00178480208	46029	SUZZARA	ENTI PUBBLICI NON ECONOMICI	PIAZZA CASTELLO 1	IT-MN	 	 	482451648C	 	30237300-2	FORNITURE PER COMPUTER	AREA AFFARI GENERALI RISORSE UMANE INNOVAZIONE TECNOLOGICA	tdb	1	1	4747392.0	ACQUISTO PC DELL OPTIPLEX 990 MT	ACQUISTO PC DELL OPTIPLEX 990 MT	No	FORNITURE	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	COMUNE DI SUZZARA	Acquisizione in economia	20065.0	IT-MN	 	N	 	FB	FORNITURA DI BENI	 	 	 	 	2012-12-29	2013-02-20	2012-12-28	0000-01-01	0000-01-01
100.0	74.7	0.0	00272830167	24043	CARAVAGGIO	ENTI PUBBLICI NON ECONOMICI	PIAZZA GIUSEPPE GARIBALDI 9	IT-BG	 	AA	4821976479	 	33690000-3	MEDICINALI VARI	FARMACIA COMUNALE	tdb	1	1	4744852.0	ACQUISTO FARMACI - DITTA PHARM@IDEA S.R.L. A SOCIO UNICO DI TRAVAGLIATO (BS).	ACQUISTO FARMACI - DITTA PHARM@IDEA S.R.L. A SOCIO UNICO DI TRAVAGLIATO (BS).	No	FORNITURE	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	COMUNE DI CARAVAGGIO	Acquisizione in economia	16053.0	IT-BG	 	N	 	AA	ALTRO (Stazioni appaltanti con sistema di qualificazione proprio)	 	 	 	 	2012-12-27	2012-12-31	2012-12-27	0000-01-01	0000-01-01
443.0	443.0	443.0	00224340331	29010	CADEO	ENTI PUBBLICI NON ECONOMICI	FRAZ ROVELETO-VIA EMILIA 56	IT-PC	DE526552-58FC-42C0-A75E-55942E523FE4	 	X140E0BA79	 	 	 	SERVIZIO LAVORI PUBBLICI	tdb	1	1	 	Fornitura software antivirus	Fornitura software antivirus	 	 	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	 	 	 	 	 	 	 	 	 	N	SERVIZI	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	CREATA/O	2014-02-26	2014-02-28	0000-01-01	2014-06-20	0000-01-01
336736.35	28205.29	0.0	00496080243	36100	VICENZA	ENTI PUBBLICI NON ECONOMICI	CONTRA' GAZZOLLE 1	IT-VI	 	 	2708263154	 	60130000-8	SERVIZI SPECIALI DI TRASPORTO PASSEGGERI SU STRADA	UNITA' COMPLESSA TRASPORTI	tdb	1	1	2764188.0	SERVIZIO TRASPORTO PUBBLICO LOCALE	SERVIZIO TRASPORTO PUBBLICO LOCALE CAPOZZO	Si	SERVIZI	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	AMMINISTRAZIONE PROVINCIALE DI VICENZA	Contratto di concessione di servizi e/o forniture	 	 	ITD32	N	 	FS	FORNITURA DI SERVIZI	 	 	 	 	2014-01-01	2014-12-31	2011-03-31	0000-01-01	0000-01-01
336736.35	48656.38	0.0	00496080243	36100	VICENZA	ENTI PUBBLICI NON ECONOMICI	CONTRA' GAZZOLLE 1	IT-VI	 	 	2708263154	 	60130000-8	SERVIZI SPECIALI DI TRASPORTO PASSEGGERI SU STRADA	UNITA' COMPLESSA TRASPORTI	tdb	1	1	2764188.0	SERVIZIO TRASPORTO PUBBLICO LOCALE	SERVIZIO TRASPORTO PUBBLICO LOCALE CAPOZZO	Si	SERVIZI	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	AMMINISTRAZIONE PROVINCIALE DI VICENZA	Contratto di concessione di servizi e/o forniture	 	 	ITD32	N	 	FS	FORNITURA DI SERVIZI	 	 	 	 	2016-07-01	2016-07-31	2011-03-31	0000-01-01	0000-01-01
336736.35	44189.22	0.0	00496080243	36100	VICENZA	ENTI PUBBLICI NON ECONOMICI	CONTRA' GAZZOLLE 1	IT-VI	 	 	2708263154	 	60130000-8	SERVIZI SPECIALI DI TRASPORTO PASSEGGERI SU STRADA	UNITA' COMPLESSA TRASPORTI	tdb	1	1	2764188.0	SERVIZIO TRASPORTO PUBBLICO LOCALE	SERVIZIO TRASPORTO PUBBLICO LOCALE CAPOZZO	Si	SERVIZI	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	AMMINISTRAZIONE PROVINCIALE DI VICENZA	Contratto di concessione di servizi e/o forniture	 	 	ITD32	N	 	FS	FORNITURA DI SERVIZI	 	 	 	 	2016-08-01	2016-08-31	2011-03-31	0000-01-01	0000-01-01
1779.39	1779.38	1779.39	09314290967	20900	MONZA	ENTI OSPEDALIERI	VIA PERGOLESI 33	IT-MB	82282B12-6AEA-49F5-94CC-D7392A8282E1	 	X121611A44	 	 	 	FARMACIA	tdb	1	1	 	ORDINE 2015/52009238	ORDINE 2015/52009238	 	 	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	 	 	 	 	 	 	 	 	 	N	FORNITURE	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	CREATA/O	2015-09-23	2015-09-23	0000-01-01	2015-09-23	0000-01-01
1719.0	1719.0	1719.0	09314290967	20900	MONZA	ENTI OSPEDALIERI	VIA PERGOLESI 33	IT-MB	82282B12-6AEA-49F5-94CC-D7392A8282E1	 	X1816FB27D	 	 	 	FARMACIA	tdb	1	1	 	ORDINE 2015/52010980	ORDINE 2015/52010980	 	 	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	 	 	 	 	 	 	 	 	 	N	FORNITURE	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	CREATA/O	2015-11-13	2015-11-13	0000-01-01	2015-11-13	0000-01-01
54478.81	0.0	0.0	80012100758	73010	SOLETO	ENTI PUBBLICI NON ECONOMICI	PIAZZA VITT.EMANUELE	IT-LE	 	OG 3	46972315A4	 	45233140-2	LAVORI STRADALI	UFFICIO TECNICO	tdb	1	1	4626480.0	LAVORI DI COMPLETAMENTO E SISTEMAZIONE STRADE DEL CENTRO URBANO	LAVORI DI COMPLETAMENTO E SISTEMAZIONE STRADE DEL CENTRO URBANO	No	LAVORI	PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO	COMUNE DI SOLETO	Contratto d'appalto	75076.0	IT-LE	 	N	 	OG 3	OG 3 - STRADE, AUTOSTRADE, PONTI, VIADOTTI, FERROVIE, METROPOLITANE	 	 	 	 	2015-09-28	0000-01-01	2015-03-26	0000-01-01	0000-01-01
39900.0	62380.76	39900.0	02175860424	60122	ANCONA	ENTI OSPEDALIERI	VIA OBERDAN 2	IT-AN	6A27D97D-770C-4C10-9FC5-D1A3BC37431C	 	X0C0D5B964	 	 	 	ZONA TERRITORIALE N.13 ASCOLI PICENO	tdb	1	1	 	Acquisto dispositivi medici (3M ITALIA)	Acquisto dispositivi medici (3M ITALIA)	 	 	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	 	 	 	 	 	 	 	 	 	N	FORNITURE	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	CREATA/O	2014-01-20	0000-01-01	0000-01-01	2014-04-16	0000-01-01
3650.0	3602.0	3650.0	01071310195	26100	CREMONA	ENTI PUBBLICI NON ECONOMICI	VIALE CONCORDIA N 1	IT-CR	2C33C3B9-AA91-495A-9B75-A3CC6178D43E	 	X0A09D39F5	 	 	 	ECONOMATO PROVVEDITORATO	tdb	1	1	 	LAVAPADELLE	LAVAPADELLE	 	 	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	 	 	 	 	 	 	 	 	 	N	FORNITURE	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	CREATA/O	2013-06-19	2014-06-18	0000-01-01	2013-06-06	0000-01-01
2693.0	336.64	0.0	11385730152	20153	MILANO	ENTI OSPEDALIERI	VIA PIO II 3	IT-MI	 	 	4122302738	0526729E81	33680000-0	ARTICOLI DI FARMACIA	U.O. APPROVVIGIONAMENTI	tdb	1	1	4038989.0	CONVENZIONE FARMACI II - II TRANCHE - LOTTO 543	CONVENZIONE FARMACI II - II TRANCHE - LOTTO 543	No	FORNITURE	AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE	AZIENDA OSPEDALIERA OSPEDALE SAN CARLO BORROMEO	Contratto d'appalto discendente da Accordo quadro/Convenzione senza successivo confronto competitivo	 	 	 	N	 	FB	FORNITURA DI BENI	 	 	 	 	2012-01-01	2014-03-31	2012-05-02	0000-01-01	0000-01-01
60000.0	0.0	0.0	10771180014	10126	TORINO	ENTI OSPEDALIERI	CORSO BRAMANTE 88	IT-TO	 	 	20287490A3	 	33124110-9	SISTEMI DIAGNOSTICI	PROVVEDITORATO ECONOMATO	tdb	1	1	2101264.0	PROROGA FORNITURA SERVICE SISTEMI DIAGNOSTICI	FORNITURA IN SERVICE DI UN SISTEMA DIAGNOSTICO OCCORRENTE ALL'ESECUZIONE DELLE ANALISI DI EMOCOAGULAZIONE	N/D	FORNITURE	AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO	AZIENDA SANITARIA OSPEDALIERA CTO-CRF-MARIA ADELAIDE	Acquisizione in economia	 	 	 	N	 	FB	FORNITURA DI BENI	 	 	 	 	2016-01-01	2016-06-30	2011-04-19	0000-01-01	0000-01-01
443.0	1300.36	443.0	81001150754	73034	GAGLIANO DEL CAPO	ENTI PUBBLICI NON ECONOMICI	PIAZZETTA DEL GESU'	IT-LE	308496B5-7D4A-4114-9C95-D0C733BC2707	 	X0917E5C95	 	 	 	GAGLIANO DEL CAPO	tdb	1	1	 	FORNITURA CARBURANTE DI AUTOTRAZIONE	FORNITURA CARBURANTE DI AUTOTRAZIONE	 	 	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	 	 	 	 	 	 	 	 	 	N	FORNITURE	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	CREATA/O	2016-01-01	2016-11-08	0000-01-01	2016-04-14	0000-01-01
39260.88	26990.8	0.0	01585570581	00161	ROMA	SOCIETA' PER AZIONI	PIAZZA DELLA CROCE ROSSA 1	IT-RM	 	OS 28	4758861055	 	42512300-1	UNITÀ DI RISCALDAMENTO, VENTILAZIONE E CONDIZIONAMENTO D'ARIA	DIREZIONE TERRITORIALE PRODUZIONE BOLOGNA	tdb	1	4	4685735.0	LAVORI DI MANUTENZIONE ORDINARIA DEGLI IMPIANTI DI TRATTAMENTO ARIA SITI NELLA GIURISDIZIONE DELL'UT BOLOGNA NODO PER L'ESERCIZIO 2013 (GARA 024/2012)	LAVORI DI MANUTENZIONE ORDINARIA DEGLI IMPIANTI DI TRATTAMENTO ARIA SITI NELLA GIURISDIZIONE DELL'UT BOLOGNA NODO PER L'ESERCIZIO 2013 (GARA 024/2012)	No	LAVORI	PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO	RETE FERROVIARIA ITALIANA SPA	Accordo quadro/Convenzione	37006.0	IT-BO	 	N	 	OS 28	OS 28 - IMPIANTI TERMICI E DI CONDIZIONAMENTO	 	 	 	 	2013-02-23	2013-12-31	2012-12-07	0000-01-01	0000-01-01
